SENIUNIJA;INFO;GATVE;DANGA;DARBAS;MATAS;id
Þaliakalnio;"prieð 39, ""Minties rato g.""";VYDÛNO AL.;VT stotelë;Laiptø prieþiûra (áskaitant susikaupusiø dulkiø, þemiø, ðiukðliø, neðvarumø (sàðlavø) iðveþimà);m2;5247
Þaliakalnio;LAIPTAI;ÞEMAIÈIØ;Laiptai;Laiptø prieþiûra (áskaitant susikaupusiø dulkiø, þemiø, ðiukðliø, neðvarumø (sàðlavø) iðveþimà);m2;5248
Þaliakalnio;;JONAVOS;Gatvë;Mechanizuotas gatviø laistymas;m2;5249
Þaliakalnio;;NUOKALNËS G.;Gatvë;Mechanizuotas gatviø laistymas;m2;5250
Þaliakalnio;;PETRAUSKO K.;Gatvë;Mechanizuotas gatviø laistymas;m2;5251
Þaliakalnio;;SAVANORIØ PR.;Gatvë;Mechanizuotas gatviø laistymas;m2;5252
Þaliakalnio;;SUKILËLIØ;Gatvë;Mechanizuotas gatviø laistymas;m2;5253
Þaliakalnio;;TAIKOS PR.;Gatvë;Mechanizuotas gatviø laistymas;m2;5254
Þaliakalnio;;TUNELIO;Gatvë;Mechanizuotas gatviø laistymas;m2;5255
Þaliakalnio;;TVIRTOVËS AL.;Gatvë;Mechanizuotas gatviø laistymas;m2;5256
Þaliakalnio;;UTENOS;Gatvë;Mechanizuotas gatviø laistymas;m2;5257
Þaliakalnio;;ÞUKAUSKO S.;Gatvë;Mechanizuotas gatviø laistymas;m2;5258
Þaliakalnio;;ALANTOS;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5259
Þaliakalnio;;ALGIRDO;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5260
Þaliakalnio;;AUKÐTAIÈIØ;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5261
Þaliakalnio;;AUÐROS;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5262
Þaliakalnio;NUO SAVANORIØ PR. IKI RADVILËNØ PL.;BASANAVIÈIAUS J.AL.;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5263
Þaliakalnio;NUO RADVILËNØ PL. IKI GËLIØ RATO G.;BASANAVIÈIAUS J.AL.;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5264
Þaliakalnio;NUO ZARASØ G. IKI ROKIÐKIO G.;BIRÞØ;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5265
Þaliakalnio;;DARBININKØ;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5266
Þaliakalnio;;DOVYDAIÈIO P.;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5267
Þaliakalnio;;EGLIØ;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5268
Þaliakalnio;(NUO LAÐO IKI SUKILËLIØ PR.);EIVENIØ;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5269
Þaliakalnio;KLINIKØ ÞIEDAS;EIVENIØ;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5270
Þaliakalnio;;GAIÞIÛNØ;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5271
Þaliakalnio;;GËLIØ RATO;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5272
Þaliakalnio;;JANKAUS M.;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5273
Þaliakalnio;;JAUNIMO A.;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5274
Þaliakalnio;;JONAVOS;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5275
Þaliakalnio;NUO TVIRTOVËS AL. IKI ÞEIMENOS G.;KALNIEÈIØ;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5276
Þaliakalnio;NUO ZANAVYKØ G. IKI TVIRTOVËS AL.;KALNIEÈIØ;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5277
Þaliakalnio;;KALPOKO P.;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5278
Þaliakalnio;NUO KALNIEÈIØ G. IKI SAVANORIØ PR.;KAMPO;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5279
Þaliakalnio;;KANKLIØ;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5280
Þaliakalnio;NUO UTENOS G. IKI ROKIÐKIO G.;KAPSØ;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5281
Þaliakalnio;;KAÈANAUSKO A.;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5282
Þaliakalnio;;KRAÐEVSKIO J.;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5283
Þaliakalnio;;KUDIRKOS V.;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5284
Þaliakalnio;;LAZÛNØ;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5285
Þaliakalnio;;LAÐO V.;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5286
Þaliakalnio;;LIETUVIØ;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5287
Þaliakalnio;NUO ÞEIMENOS G. IKI PURIENØ G.;LOZORAIÈIO S.;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5288
Þaliakalnio;;LUKÐOS-DAUMANTO J.;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5289
Þaliakalnio;;MACKEVIÈIAUS A.;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5290
Þaliakalnio;;MATEIKOS J.;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5291
Þaliakalnio;;MINTIES RATO;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5292
Þaliakalnio;;MITUVOS;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5293
Þaliakalnio;;MOLËTØ;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5294
Þaliakalnio;;MONIUÐKOS S.;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5295
Þaliakalnio;IR NUVAÞIAVIMAS Á JONAVOS G.;NUOKALNËS G.;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5296
Þaliakalnio;;PERKÛNO AL.;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5297
Þaliakalnio;;PETRAUSKO K.;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5298
Þaliakalnio;;PURIENØ;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5299
Þaliakalnio;;RADASTØ;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5300
Þaliakalnio;;RADVILËNØ PL.;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5301
Þaliakalnio;;RASEINIØ;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5302
Þaliakalnio;;RAÐTIKIO S.;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5303
Þaliakalnio;ÁKALNË;SALAKO;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5304
Þaliakalnio;;SAVANORIØ PR.;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5305
Þaliakalnio;;SEINØ;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5306
Þaliakalnio;;SKROBLØ;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5307
Þaliakalnio;;SUKILËLIØ;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5308
Þaliakalnio;;TAIKOS PR.;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5309
Þaliakalnio;;TELÐIØ;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5310
Þaliakalnio;;TUNELIO;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5311
Þaliakalnio;;TVIRTOVËS AL.;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5312
Þaliakalnio;(NUO LAÐO IKI SUKILËLIØ);TVIRTOVËS AL.;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5313
Þaliakalnio;;UOSIO;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5314
Þaliakalnio;;UTENOS;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5315
Þaliakalnio;VIADUKAS IR NUOVAÞOS;UTENOS;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5316
Þaliakalnio;;VAIÈAIÈIO P.;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5317
Þaliakalnio;;VAIÞGANTO;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5318
Þaliakalnio;;VIÐINSKIO P.;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5319
Þaliakalnio;;VYDÛNO AL.;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5320
Þaliakalnio;NUO SAVANORIØ IKI ZARASØ;ZANAVYKØ;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5321
Þaliakalnio;;ZARASØ;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5322
Þaliakalnio;NUO KAPSØ G. IKI SEINØ G.;ÐAKIØ;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5323
Þaliakalnio;ÁKALNË;ÐAKIØ;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5324
Þaliakalnio;;ÐIRVINTØ;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5325
Þaliakalnio;;ÐVIESOS;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5326
Þaliakalnio;;ÞALIOJI;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5327
Þaliakalnio;;ÞEIMENOS;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5328
Þaliakalnio;NUO SAVANORIØ PR. IKI ROKIÐKIO G.;ÞEMAIÈIØ;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5329
Þaliakalnio;NUO SAVANORIØ PR. IKI BASANAVIÈIAUS AL.;ÞEMGULIO J.;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5330
Þaliakalnio;;ÞUKAUSKO S.;Gatvë;Mechanizuotas gatvës barstymas ðlapios druskos miðiniu;m2;5331
Þaliakalnio;;ALANTOS;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5332
Þaliakalnio;;ALGIRDO;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5333
Þaliakalnio;;AUKÐTAIÈIØ;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5334
Þaliakalnio;;AUÐROS;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5335
Þaliakalnio;NUO SAVANORIØ PR. IKI RADVILËNØ PL.;BASANAVIÈIAUS J.AL.;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5336
Þaliakalnio;NUO RADVILËNØ PL. IKI GËLIØ RATO G.;BASANAVIÈIAUS J.AL.;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5337
Þaliakalnio;NUO ZARASØ G. IKI ROKIÐKIO G.;BIRÞØ;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5338
Þaliakalnio;;DARBININKØ;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5339
Þaliakalnio;;DOVYDAIÈIO P.;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5340
Þaliakalnio;;EGLIØ;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5341
Þaliakalnio;(NUO LAÐO IKI SUKILËLIØ PR.);EIVENIØ;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5342
Þaliakalnio;KLINIKØ ÞIEDAS;EIVENIØ;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5343
Þaliakalnio;;GAIÞIÛNØ;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5344
Þaliakalnio;;GËLIØ RATO;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5345
Þaliakalnio;;JANKAUS M.;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5346
Þaliakalnio;;JAUNIMO A.;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5347
Þaliakalnio;;JONAVOS;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5348
Þaliakalnio;NUO TVIRTOVËS AL. IKI ÞEIMENOS G.;KALNIEÈIØ;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5349
Þaliakalnio;NUO ZANAVYKØ G. IKI TVIRTOVËS AL.;KALNIEÈIØ;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5350
Þaliakalnio;;KALPOKO P.;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5351
Þaliakalnio;NUO KALNIEÈIØ G. IKI SAVANORIØ PR.;KAMPO;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5352
Þaliakalnio;;KANKLIØ;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5353
Þaliakalnio;NUO UTENOS G. IKI ROKIÐKIO G.;KAPSØ;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5354
Þaliakalnio;;KAÈANAUSKO A.;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5355
Þaliakalnio;;KRAÐEVSKIO J.;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5356
Þaliakalnio;;KUDIRKOS V.;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5357
Þaliakalnio;;LAZÛNØ;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5358
Þaliakalnio;;LAÐO V.;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5359
Þaliakalnio;;LIETUVIØ;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5360
Þaliakalnio;NUO ÞEIMENOS G. IKI PURIENØ G.;LOZORAIÈIO S.;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5361
Þaliakalnio;;LUKÐOS-DAUMANTO J.;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5362
Þaliakalnio;;MACKEVIÈIAUS A.;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5363
Þaliakalnio;;MATEIKOS J.;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5364
Þaliakalnio;;MINTIES RATO;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5365
Þaliakalnio;;MITUVOS;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5366
Þaliakalnio;;MOLËTØ;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5367
Þaliakalnio;;MONIUÐKOS S.;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5368
Þaliakalnio;IR NUVAÞIAVIMAS Á JONAVOS G.;NUOKALNËS G.;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5369
Þaliakalnio;;PERKÛNO AL.;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5370
Þaliakalnio;;PETRAUSKO K.;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5371
Þaliakalnio;;PURIENØ;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5372
Þaliakalnio;;RADASTØ;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5373
Þaliakalnio;;RADVILËNØ PL.;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5374
Þaliakalnio;;RASEINIØ;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5375
Þaliakalnio;;RAÐTIKIO S.;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5376
Þaliakalnio;ÁKALNË;SALAKO;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5377
Þaliakalnio;;SAVANORIØ PR.;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5378
Þaliakalnio;;SEINØ;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5379
Þaliakalnio;;SKROBLØ;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5380
Þaliakalnio;;SUKILËLIØ;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5381
Þaliakalnio;;TAIKOS PR.;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5382
Þaliakalnio;;TELÐIØ;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5383
Þaliakalnio;;TUNELIO;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5384
Þaliakalnio;;TVIRTOVËS AL.;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5385
Þaliakalnio;(NUO LAÐO IKI SUKILËLIØ);TVIRTOVËS AL.;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5386
Þaliakalnio;;UOSIO;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5387
Þaliakalnio;;UTENOS;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5388
Þaliakalnio;VIADUKAS IR NUOVAÞOS;UTENOS;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5389
Þaliakalnio;;VAIÈAIÈIO P.;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5390
Þaliakalnio;;VAIÞGANTO;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5391
Þaliakalnio;;VIÐINSKIO P.;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5392
Þaliakalnio;;VYDÛNO AL.;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5393
Þaliakalnio;NUO SAVANORIØ IKI ZARASØ;ZANAVYKØ;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5394
Þaliakalnio;;ZARASØ;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5395
Þaliakalnio;NUO KAPSØ G. IKI SEINØ G.;ÐAKIØ;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5396
Þaliakalnio;ÁKALNË;ÐAKIØ;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5397
Þaliakalnio;;ÐIRVINTØ;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5398
Þaliakalnio;;ÐVIESOS;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5399
Þaliakalnio;;ÞALIOJI;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5400
Þaliakalnio;;ÞEIMENOS;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5401
Þaliakalnio;NUO SAVANORIØ PR. IKI ROKIÐKIO G.;ÞEMAIÈIØ;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5402
Þaliakalnio;NUO SAVANORIØ PR. IKI BASANAVIÈIAUS AL.;ÞEMGULIO J.;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5403
Þaliakalnio;;ÞUKAUSKO S.;Gatvë;Mechanizuotas sniego valymas nuo gatvës;m2;5404
Þaliakalnio;;AUKÐTAIÈIØ;Ðaligatvis;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5405
Þaliakalnio;;AUKÐTAIÈIØ;Þalieji plotai;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5406
Þaliakalnio;;AUÐROS;Þalieji plotai;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5407
Þaliakalnio;;DARBININKØ;Þalieji plotai;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5408
Þaliakalnio;Skveras prie gatvës;DARBININKØ;Þalieji plotai;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5409
Þaliakalnio;;DOVYDAIÈIO P.;Þalieji plotai;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5410
Þaliakalnio; Prie  Klinikø  laiptø þali plotai;EIVENIØ;Þalieji plotai;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5411
Þaliakalnio;Klinikø  laiptø ðaligatvis;EIVENIØ;Ðaligatvis;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5412
Þaliakalnio;KLINIKØ ÞIEDAS;EIVENIØ;Þalieji plotai;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5413
Þaliakalnio;tarp V.Laðo ir Sukilëliø pr;EIVENIØ;Þalieji plotai;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5414
Þaliakalnio;;GIEDRAIÈIØ;Ðaligatvis;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5415
Þaliakalnio;;GIEDRAIÈIØ;Þalieji plotai;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5416
Þaliakalnio;;JANKAUS M.;Þalieji plotai;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5417
Þaliakalnio;A/M aikðtelë prie M.Jankaus skvero;JANKAUS M.;A/M aikðtelë;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5418
Þaliakalnio;SKVERAS;JANKAUS M.;Ðaligatvis;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5419
Þaliakalnio;Skveras prie  gatvës;JANKAUS M.;Þalieji plotai;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5420
Þaliakalnio;;JONAVOS;Þalieji plotai;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5421
Þaliakalnio;II laiptai;JONAVOS;Ðaligatvis;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5422
Þaliakalnio;LIMOS LAIPTAI ið Jonavos gt. á Obuoliø gt.;JONAVOS;Ðaligatvis;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5423
Þaliakalnio;II laiptai;JONAVOS;Þalieji plotai;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5424
Þaliakalnio;LIMOS LAIPTAI ið Joinavos gt á Obuoliø gt.;JONAVOS;Þalieji plotai;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5425
Þaliakalnio;namø pusëje;JONAVOS;Ðaligatvis;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5426
Þaliakalnio;;KALNIEÈIØ;Ðaligatvis;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5427
Þaliakalnio;Nuo Tvitovës al.ik iÞeim.;KALNIEÈIØ;Þalieji plotai;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5428
Þaliakalnio;;KALPOKO P.;Þalieji plotai;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5429
Þaliakalnio;Prie KALPOKO LAIPTØ;KALPOKO P.;Ðaligatvis;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5430
Þaliakalnio;PAKRANTËS LAIPTØ þali plotai;KALPOKO P.;Þalieji plotai;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5431
Þaliakalnio;ÁKALNË;KALPOKO P.;Gatvë;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5432
Þaliakalnio;Þali plotai prie P.Kalpoko laiptø ir viaduko;KALPOKO P.;Þalieji plotai;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5433
Þaliakalnio;Nuo Kalnieèiø g. iki Sav;KAMPO;Þalieji plotai;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5434
Þaliakalnio;ÁKALNË;KANKLIØ;Gatvë;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5435
Þaliakalnio;;KAPSØ;Þalieji plotai;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5436
Þaliakalnio;KAUKO LAIPTØ BASEINAS;KAUKO AL.;Þalieji plotai;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5437
Þaliakalnio;;LAÐO V.;Þalieji plotai;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5438
Þaliakalnio;;LIETUVIØ;Ðaligatvis;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5439
Þaliakalnio;;LIETUVIØ;Þalieji plotai;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5440
Þaliakalnio;;LOZORAIÈIO S.;Þalieji plotai;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5441
Þaliakalnio;;MACKEVIÈIAUS A.;Ðaligatvis;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5442
Þaliakalnio;;MACKEVIÈIAUS A.;Þalieji plotai;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5443
Þaliakalnio;;MITUVOS;Þalieji plotai;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5444
Þaliakalnio;IR NUVAÞIAVIMAI Á JONAVOS G.;NUOKALNËS G.;Gatvë;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5445
Þaliakalnio;ir nuvaþiavimai á Jonavos g.;NUOKALNËS G.;Þalieji plotai;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5446
Þaliakalnio;;PERKÛNO AL.;Þalieji plotai;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5447
Þaliakalnio;A/m aikðtelë prieð Sp. h.;PERKÛNO AL.;Þalieji plotai;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5448
Þaliakalnio;;PETRAUSKO K.;Ðaligatvis;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5449
Þaliakalnio;;PETRAUSKO K.;Þalieji plotai;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5450
Þaliakalnio;;RADVILËNØ PL.;Þalieji plotai;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5451
Þaliakalnio;;RASEINIØ;Ðaligatvis;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5452
Þaliakalnio;ÁKALNË;SALAKO;Gatvë;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5453
Þaliakalnio;;SAVANORIØ PR.;Ðaligatvis;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5454
Þaliakalnio;;SAVANORIØ PR.;Þalieji plotai;Mechanizuotas sniego valymas nuo ákalniø, tiltø, viadukø;m2;5455
